Gene Name,Score
{'feature_is_filtered': False, 'original_gene_symbols': 'MT-ND1', 'feature_name': 'MT-ND1', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 956, 'n_cells': 19917, 'highly_variable': True, 'means': 2.8550526575147552, 'dispersions': 3.8969724045064207, 'dispersions_norm': 0.14370781183242798},0.0261
{'feature_is_filtered': False, 'original_gene_symbols': 'SLK', 'feature_name': 'SLK', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 8107, 'n_cells': 12056, 'highly_variable': True, 'means': 1.1236462640680465, 'dispersions': 2.9885210762690715, 'dispersions_norm': 1.2359734773635864},0.0117
{'feature_is_filtered': False, 'original_gene_symbols': 'KLF5', 'feature_name': 'KLF5', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 3679, 'n_cells': 14681, 'highly_variable': True, 'means': 1.0327165608296944, 'dispersions': 2.1895399423274133, 'dispersions_norm': -0.36925289034843445},0.0116
{'feature_is_filtered': False, 'original_gene_symbols': 'COX8A', 'feature_name': 'COX8A', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 494, 'n_cells': 15011, 'highly_variable': True, 'means': 1.1400538430839555, 'dispersions': 2.1461499424395316, 'dispersions_norm': -0.45642736554145813},0.0116
{'feature_is_filtered': False, 'original_gene_symbols': 'ARGLU1', 'feature_name': 'ARGLU1', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 5783, 'n_cells': 17623, 'highly_variable': True, 'means': 1.1258343396616077, 'dispersions': 2.199713997430915, 'dispersions_norm': -0.3488122820854187},0.0115
{'feature_is_filtered': False, 'original_gene_symbols': 'ID1', 'feature_name': 'ID1', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 1233, 'n_cells': 14324, 'highly_variable': True, 'means': 1.230976793124938, 'dispersions': 2.4434289393769086, 'dispersions_norm': 0.14083340764045715},0.0115
{'feature_is_filtered': False, 'original_gene_symbols': 'PEBP1', 'feature_name': 'PEBP1', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 1514, 'n_cells': 18167, 'highly_variable': True, 'means': 1.248990271807926, 'dispersions': 2.368466175396314, 'dispersions_norm': -0.009773669764399529},0.0115
{'feature_is_filtered': False, 'original_gene_symbols': 'CALR', 'feature_name': 'CALR', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 2802, 'n_cells': 16012, 'highly_variable': True, 'means': 1.1736639296597677, 'dispersions': 2.343362164348508, 'dispersions_norm': -0.06020992994308472},0.0115
{'feature_is_filtered': False, 'original_gene_symbols': 'TMEM190', 'feature_name': 'TMEM190', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 605, 'n_cells': 4941, 'highly_variable': True, 'means': 1.159134919234721, 'dispersions': 3.399487760526549, 'dispersions_norm': 2.061643362045288},0.0115
{'feature_is_filtered': False, 'original_gene_symbols': 'SERBP1', 'feature_name': 'SERBP1', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 7676, 'n_cells': 16376, 'highly_variable': True, 'means': 1.2027435736124965, 'dispersions': 2.5709555027166955, 'dispersions_norm': 0.39704596996307373},0.0114
{'feature_is_filtered': False, 'original_gene_symbols': 'FOSB', 'feature_name': 'FOSB', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 5553, 'n_cells': 15130, 'highly_variable': True, 'means': 1.3782572384478857, 'dispersions': 2.6588370463078075, 'dispersions_norm': 0.11483698338270187},0.0113
{'feature_is_filtered': False, 'original_gene_symbols': 'SEPP1;SELENOP', 'feature_name': 'SELENOP', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 5502, 'n_cells': 12387, 'highly_variable': True, 'means': 0.878137428276596, 'dispersions': 2.2218538281244946, 'dispersions_norm': 0.014633888378739357},0.0113
{'feature_is_filtered': False, 'original_gene_symbols': 'SMIM22', 'feature_name': 'SMIM22', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 1771, 'n_cells': 9810, 'highly_variable': True, 'means': 0.8185617999374412, 'dispersions': 2.3328521224676813, 'dispersions_norm': 0.24998866021633148},0.0113
{'feature_is_filtered': False, 'original_gene_symbols': 'FTX;RP13-36G14.4', 'feature_name': 'FTX', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 42249, 'n_cells': 11798, 'highly_variable': True, 'means': 1.1337958915774204, 'dispersions': 2.1528648904286904, 'dispersions_norm': -0.44293642044067383},0.0112
{'feature_is_filtered': False, 'original_gene_symbols': 'TUBA1A', 'feature_name': 'TUBA1A', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 3823, 'n_cells': 9404, 'highly_variable': True, 'means': 0.9489269846475503, 'dispersions': 2.6739313605560433, 'dispersions_norm': 0.9731945991516113},0.0112
{'feature_is_filtered': False, 'original_gene_symbols': 'EIF3A', 'feature_name': 'EIF3A', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 7095, 'n_cells': 16064, 'highly_variable': True, 'means': 1.260892002757379, 'dispersions': 2.7596742864796675, 'dispersions_norm': 0.3133479654788971},0.0112
{'feature_is_filtered': False, 'original_gene_symbols': 'PCM1', 'feature_name': 'PCM1', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 14447, 'n_cells': 15417, 'highly_variable': True, 'means': 1.0794361177064027, 'dispersions': 2.5611416122129222, 'dispersions_norm': 0.3773289620876312},0.0112
{'feature_is_filtered': False, 'original_gene_symbols': 'HNRNPA3', 'feature_name': 'HNRNPA3', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 6541, 'n_cells': 16273, 'highly_variable': True, 'means': 1.0479411704174937, 'dispersions': 2.24178483335434, 'dispersions_norm': -0.2642880976200104},0.0112
{'feature_is_filtered': False, 'original_gene_symbols': 'CELF2', 'feature_name': 'CELF2', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 11029, 'n_cells': 13394, 'highly_variable': True, 'means': 1.2923737786948046, 'dispersions': 2.5348665182801247, 'dispersions_norm': -0.1292148381471634},0.0112
{'feature_is_filtered': False, 'original_gene_symbols': 'SERPINB1', 'feature_name': 'SERPINB1', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 3047, 'n_cells': 14217, 'highly_variable': True, 'means': 1.0896017950209032, 'dispersions': 2.390311343599888, 'dispersions_norm': 0.034115277230739594},0.0112
{'feature_is_filtered': False, 'original_gene_symbols': 'LDHB', 'feature_name': 'LDHB', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 2983, 'n_cells': 18874, 'highly_variable': True, 'means': 1.5273488119866785, 'dispersions': 2.58209288012208, 'dispersions_norm': -0.03624371439218521},0.0111
{'feature_is_filtered': False, 'original_gene_symbols': 'CCDC146', 'feature_name': 'CCDC146', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 4459, 'n_cells': 8475, 'highly_variable': True, 'means': 1.1634970459679936, 'dispersions': 3.1319339564484308, 'dispersions_norm': 1.5241031646728516},0.0111
{'feature_is_filtered': False, 'original_gene_symbols': 'SOD2.1;SOD2-1;SOD2;LOC100129518', 'feature_name': 'SOD2', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 18144, 'n_cells': 14299, 'highly_variable': True, 'means': 1.0918418392045162, 'dispersions': 2.3057316021964183, 'dispersions_norm': -0.1358131766319275},0.0111
{'feature_is_filtered': False, 'original_gene_symbols': 'WSB1', 'feature_name': 'WSB1', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 8602, 'n_cells': 19303, 'highly_variable': True, 'means': 1.5069292720499012, 'dispersions': 2.4141083606386426, 'dispersions_norm': -0.36694270372390747},0.0111
{'feature_is_filtered': False, 'original_gene_symbols': 'EMP2', 'feature_name': 'EMP2', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 8652, 'n_cells': 16751, 'highly_variable': True, 'means': 1.304549840558551, 'dispersions': 2.9473972720480024, 'dispersions_norm': 0.6829046607017517},0.0111
{'feature_is_filtered': False, 'original_gene_symbols': 'TAX1BP1', 'feature_name': 'TAX1BP1', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 9167, 'n_cells': 16760, 'highly_variable': True, 'means': 1.0777849899122993, 'dispersions': 2.2941452459824916, 'dispersions_norm': -0.15909123420715332},0.0111
{'feature_is_filtered': False, 'original_gene_symbols': 'SMYD3', 'feature_name': 'SMYD3', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 5866, 'n_cells': 12686, 'highly_variable': True, 'means': 1.2214471720793356, 'dispersions': 2.4033186899318983, 'dispersions_norm': 0.060248229652643204},0.0110
{'feature_is_filtered': False, 'original_gene_symbols': 'MRPL14', 'feature_name': 'MRPL14', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 957, 'n_cells': 14138, 'highly_variable': True, 'means': 0.7989612297674948, 'dispersions': 2.084607939628256, 'dispersions_norm': -0.276374876499176},0.0110
{'feature_is_filtered': False, 'original_gene_symbols': 'PTPRM', 'feature_name': 'PTPRM', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 9900, 'n_cells': 10596, 'highly_variable': True, 'means': 1.006695732249988, 'dispersions': 2.2001110909049335, 'dispersions_norm': -0.3480144739151001},0.0110
{'feature_is_filtered': False, 'original_gene_symbols': 'LRP4', 'feature_name': 'LRP4', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 8748, 'n_cells': 7249, 'highly_variable': True, 'means': 1.013240208421013, 'dispersions': 2.6113240541589158, 'dispersions_norm': 0.4781500995159149},0.0110
{'feature_is_filtered': False, 'original_gene_symbols': 'SFTPD', 'feature_name': 'SFTPD', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 4238, 'n_cells': 9350, 'highly_variable': True, 'means': 1.3534639234155081, 'dispersions': 2.9486445543281383, 'dispersions_norm': 0.6853600740432739},0.0110
{'feature_is_filtered': False, 'original_gene_symbols': 'SNHG8;AC079945.1;ENSG00000207130', 'feature_name': 'SNHG8', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 6614, 'n_cells': 13806, 'highly_variable': True, 'means': 1.0066490309942255, 'dispersions': 2.4220609600832845, 'dispersions_norm': 0.09790316969156265},0.0109
{'feature_is_filtered': False, 'original_gene_symbols': 'MCL1', 'feature_name': 'MCL1', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 6222, 'n_cells': 12975, 'highly_variable': True, 'means': 0.8855026426236052, 'dispersions': 2.203365067413797, 'dispersions_norm': -0.024568680673837662},0.0109
{'feature_is_filtered': False, 'original_gene_symbols': 'YTHDC1', 'feature_name': 'YTHDC1', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 7033, 'n_cells': 13032, 'highly_variable': True, 'means': 0.9703254530457681, 'dispersions': 2.7209437556666733, 'dispersions_norm': 0.6983861327171326},0.0109
{'feature_is_filtered': False, 'original_gene_symbols': 'DDIT4', 'feature_name': 'DDIT4', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 2118, 'n_cells': 9458, 'highly_variable': True, 'means': 1.0443981600741064, 'dispersions': 2.9027145335809794, 'dispersions_norm': 1.0635802745819092},0.0109
{'feature_is_filtered': False, 'original_gene_symbols': 'PIP', 'feature_name': 'PIP', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 578, 'n_cells': 2373, 'highly_variable': True, 'means': 1.1360742448991963, 'dispersions': 5.3661635679310224, 'dispersions_norm': 6.012875556945801},0.0108
{'feature_is_filtered': False, 'original_gene_symbols': 'HSBP1', 'feature_name': 'HSBP1', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 9862, 'n_cells': 15056, 'highly_variable': True, 'means': 1.0406689035336845, 'dispersions': 2.1374811334871637, 'dispersions_norm': -0.4738438129425049},0.0108
{'feature_is_filtered': False, 'original_gene_symbols': 'TANC2', 'feature_name': 'TANC2', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 23404, 'n_cells': 11895, 'highly_variable': True, 'means': 1.0177766903890402, 'dispersions': 2.253248835964081, 'dispersions_norm': -0.24125587940216064},0.0108
{'feature_is_filtered': False, 'original_gene_symbols': 'RAB11FIP1', 'feature_name': 'RAB11FIP1', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 9632, 'n_cells': 14408, 'highly_variable': True, 'means': 1.0330181997703378, 'dispersions': 2.225010352868028, 'dispersions_norm': -0.2979895770549774},0.0107
{'feature_is_filtered': False, 'original_gene_symbols': 'MAGI1', 'feature_name': 'MAGI1', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 11733, 'n_cells': 12261, 'highly_variable': True, 'means': 1.2960515872773872, 'dispersions': 2.594677095701208, 'dispersions_norm': -0.011470078490674496},0.0107
{'feature_is_filtered': False, 'original_gene_symbols': 'ILF3', 'feature_name': 'ILF3', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 10962, 'n_cells': 11437, 'highly_variable': True, 'means': 0.6532022391807836, 'dispersions': 2.2518209689747044, 'dispersions_norm': 0.07817459106445312},0.0107
{'feature_is_filtered': False, 'original_gene_symbols': 'CNBP', 'feature_name': 'CNBP', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 3584, 'n_cells': 15304, 'highly_variable': True, 'means': 0.9984946980611052, 'dispersions': 2.3291089165769514, 'dispersions_norm': -0.08884601294994354},0.0106
{'feature_is_filtered': False, 'original_gene_symbols': 'HSPA5', 'feature_name': 'HSPA5', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 6530, 'n_cells': 14989, 'highly_variable': True, 'means': 1.1262273374433447, 'dispersions': 2.398147476892146, 'dispersions_norm': 0.049858786165714264},0.0106
{'feature_is_filtered': False, 'original_gene_symbols': 'C9ORF24;C9orf24', 'feature_name': 'C9orf24', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 1435, 'n_cells': 5163, 'highly_variable': True, 'means': 1.0996658605642688, 'dispersions': 3.063390141108287, 'dispersions_norm': 1.38639235496521},0.0106
{'feature_is_filtered': False, 'original_gene_symbols': 'HNRNPD', 'feature_name': 'HNRNPD', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 7013, 'n_cells': 15479, 'highly_variable': True, 'means': 1.329977652758942, 'dispersions': 2.927614472258246, 'dispersions_norm': 0.6439597010612488},0.0106
{'feature_is_filtered': False, 'original_gene_symbols': 'H3F3AP4', 'feature_name': 'H3P6', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 411, 'n_cells': 3870, 'highly_variable': True, 'means': 0.8263048734844411, 'dispersions': 2.8533764905183334, 'dispersions_norm': 1.3536803722381592},0.0105
{'feature_is_filtered': False, 'original_gene_symbols': 'CTSS', 'feature_name': 'CTSS', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 6888, 'n_cells': 11632, 'highly_variable': True, 'means': 1.1289366937559806, 'dispersions': 2.9699788991731086, 'dispersions_norm': 1.1987205743789673},0.0105
{'feature_is_filtered': False, 'original_gene_symbols': 'RHOB', 'feature_name': 'RHOB', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 2367, 'n_cells': 12596, 'highly_variable': True, 'means': 1.0029574631502476, 'dispersions': 2.1757860257197867, 'dispersions_norm': -0.39688578248023987},0.0105
{'feature_is_filtered': False, 'original_gene_symbols': 'ATP5MC3;ATP5G3', 'feature_name': 'ATP5MC3', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 3883, 'n_cells': 13079, 'highly_variable': True, 'means': 0.9226474778108635, 'dispersions': 2.124881576802527, 'dispersions_norm': -0.19098082184791565},0.0105
{'feature_is_filtered': False, 'original_gene_symbols': 'CCN1;CYR61', 'feature_name': 'CCN1', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 3698, 'n_cells': 8963, 'highly_variable': True, 'means': 0.977884789004642, 'dispersions': 2.877590370935359, 'dispersions_norm': 1.0131036043167114},0.0105
{'feature_is_filtered': False, 'original_gene_symbols': 'RPL13AP5', 'feature_name': 'RPL13AP5', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 612, 'n_cells': 5115, 'highly_variable': True, 'means': 0.9811530230840626, 'dispersions': 2.95277542170318, 'dispersions_norm': 1.1641572713851929},0.0105
{'feature_is_filtered': False, 'original_gene_symbols': 'PHF3', 'feature_name': 'PHF3', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 20926, 'n_cells': 13589, 'highly_variable': True, 'means': 1.054658447576778, 'dispersions': 2.7574950022706197, 'dispersions_norm': 0.7718209624290466},0.0104
{'feature_is_filtered': False, 'original_gene_symbols': 'TM4SF1', 'feature_name': 'TM4SF1', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 3495, 'n_cells': 11007, 'highly_variable': True, 'means': 1.0521830376200956, 'dispersions': 2.8434520994704866, 'dispersions_norm': 0.944516658782959},0.0104
{'feature_is_filtered': False, 'original_gene_symbols': 'ATP5I;ATP5ME', 'feature_name': 'ATP5ME', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 932, 'n_cells': 14597, 'highly_variable': True, 'means': 1.1564744510934193, 'dispersions': 2.26670808236977, 'dispersions_norm': -0.2142150104045868},0.0104
